 5.00 15000. -2.0  2.0   0.5172    0.4282    0.0001
 2.50 16000. -2.0  2.0   0.6045    0.4220    0.0000
 3.00 16000. -2.0  2.0   0.5644    0.4148    0.0000
 3.50 16000. -2.0  2.0   0.5338    0.4195    0.0000
 4.00 16000. -2.0  2.0   0.5149    0.4249    0.0000
 4.50 16000. -2.0  2.0   0.5060    0.4263    0.0001
 5.00 16000. -2.0  2.0   0.5032    0.4244    0.0001
 2.50 17000. -2.0  2.0   0.6114    0.4149    0.0000
 3.00 17000. -2.0  2.0   0.5673    0.4037    0.0000
 3.50 17000. -2.0  2.0   0.5310    0.4103    0.0000
 4.00 17000. -2.0  2.0   0.5081    0.4177    0.0000
 4.50 17000. -2.0  2.0   0.4962    0.4214    0.0000
 5.00 17000. -2.0  2.0   0.4919    0.4202    0.0000
 2.50 18000. -2.0  2.0   0.6192    0.4107    0.0000
 3.00 18000. -2.0  2.0   0.5726    0.3922    0.0000
 3.50 18000. -2.0  2.0   0.5313    0.3992    0.0000
 4.00 18000. -2.0  2.0   0.5041    0.4090    0.0000
 4.50 18000. -2.0  2.0   0.4893    0.4147    0.0000
 5.00 18000. -2.0  2.0   0.4830    0.4152    0.0000
 2.50 19000. -2.0  2.0   0.6283    0.4089    0.0000
 3.00 19000. -2.0  2.0   0.5796    0.3813    0.0000
 3.50 19000. -2.0  2.0   0.5330    0.3879    0.0000
 4.00 19000. -2.0  2.0   0.5020    0.3989    0.0000
 4.50 19000. -2.0  2.0   0.4845    0.4066    0.0000
 5.00 19000. -2.0  2.0   0.4763    0.4089    0.0000
 3.00 20000. -2.0  2.0   0.5891    0.3709    0.0001
 3.50 20000. -2.0  2.0   0.5375    0.3753    0.0001
 4.00 20000. -2.0  2.0   0.5015    0.3880    0.0000
 4.50 20000. -2.0  2.0   0.4815    0.3969    0.0000
 5.00 20000. -2.0  2.0   0.4717    0.4009    0.0000
 3.00 21000. -2.0  2.0   0.6005    0.3613    0.0001
 3.50 21000. -2.0  2.0   0.5442    0.3630    0.0001
 4.00 21000. -2.0  2.0   0.5031    0.3760    0.0001
 4.50 21000. -2.0  2.0   0.4798    0.3864    0.0000
 5.00 21000. -2.0  2.0   0.4686    0.3913    0.0000
 3.00 22000. -2.0  2.0   0.6131    0.3531    0.0001
 3.50 22000. -2.0  2.0   0.5537    0.3505    0.0001
 4.00 22000. -2.0  2.0   0.5073    0.3635    0.0001
 4.50 22000. -2.0  2.0   0.4799    0.3752    0.0001
 5.00 22000. -2.0  2.0   0.4666    0.3815    0.0000
 3.00 23000. -2.0  2.0   0.6248    0.3479    0.0000
 3.50 23000. -2.0  2.0   0.5660    0.3376    0.0002
 4.00 23000. -2.0  2.0   0.5147    0.3502    0.0001
 4.50 23000. -2.0  2.0   0.4827    0.3632    0.0001
 5.00 23000. -2.0  2.0   0.4667    0.3704    0.0001
 3.00 24000. -2.0  2.0   0.6349    0.3464    0.0000
 3.50 24000. -2.0  2.0   0.5790    0.3263    0.0002
 4.00 24000. -2.0  2.0   0.5242    0.3370    0.0002
 4.50 24000. -2.0  2.0   0.4881    0.3505    0.0001
 5.00 24000. -2.0  2.0   0.4690    0.3590    0.0001
 3.00 25000. -2.0  2.0   0.6449    0.3472    0.0000
 3.50 25000. -2.0  2.0   0.5917    0.3171    0.0002
 4.00 25000. -2.0  2.0   0.5351    0.3242    0.0002
 4.50 25000. -2.0  2.0   0.4953    0.3377    0.0002
 5.00 25000. -2.0  2.0   0.4732    0.3471    0.0001
 3.00 26000. -2.0  2.0   0.6575    0.3452    0.0000
 3.50 26000. -2.0  2.0   0.6037    0.3099    0.0001
 4.00 26000. -2.0  2.0   0.5461    0.3128    0.0002
 4.50 26000. -2.0  2.0   0.5037    0.3253    0.0002
 5.00 26000. -2.0  2.0   0.4783    0.3360    0.0001
 3.50 27000. -2.0  2.0   0.6156    0.3035    0.0001
 4.00 27000. -2.0  2.0   0.5557    0.3038    0.0002
 4.50 27000. -2.0  2.0   0.5111    0.3147    0.0002
 5.00 27000. -2.0  2.0   0.4836    0.3253    0.0001
 3.50 28000. -2.0  2.0   0.6279    0.2959    0.0000
 4.00 28000. -2.0  2.0   0.5640    0.2960    0.0001
 4.50 28000. -2.0  2.0   0.5167    0.3060    0.0001
 5.00 28000. -2.0  2.0   0.4873    0.3162    0.0001
 3.50 29000. -2.0  2.0   0.6427    0.2839    0.0000
 4.00 29000. -2.0  2.0   0.5718    0.2880    0.0001
 4.50 29000. -2.0  2.0   0.5199    0.2990    0.0001
 5.00 29000. -2.0  2.0   0.4881    0.3094    0.0001
 4.00 30000. -2.0  2.0   0.5787    0.2787    0.0001
 4.50 30000. -2.0  2.0   0.5202    0.2934    0.0001
 5.00 30000. -2.0  2.0   0.4848    0.3055    0.0001
 4.00 31000. -2.0  2.0   0.5851    0.2680    0.0001
 4.50 31000. -2.0  2.0   0.5188    0.2869    0.0001
 5.00 31000. -2.0  2.0   0.4785    0.3023    0.0001
 4.00 32000. -2.0  2.0   0.5958    0.2542    0.0001
 4.50 32000. -2.0  2.0   0.5148    0.2807    0.0001
 5.00 32000. -2.0  2.0   0.4695    0.2993    0.0000
 4.50 33000. -2.0  2.0   0.5124    0.2719    0.0001
 5.00 33000. -2.0  2.0   0.4578    0.2975    0.0000
 4.50 34000. -2.0  2.0   0.5150    0.2593    0.0001
 5.00 34000. -2.0  2.0   0.4471    0.2934    0.0001
 4.50 35000. -2.0  2.0   0.5264    0.2409    0.0001
 5.00 35000. -2.0  2.0   0.4401    0.2850    0.0001
 4.50 37500. -2.0  2.0   0.6010    0.1783    0.0002
 5.00 37500. -2.0  2.0   0.4409    0.2442    0.0001
 4.50 40000. -2.0  2.0   0.7058    0.1349    0.0003
 5.00 40000. -2.0  2.0   0.4658    0.1958    0.0003
 5.00 42500. -2.0  2.0   0.5059    0.1635    0.0004
 5.00 45000. -2.0  2.0   0.5448    0.1456    0.0005
 5.00 47500. -2.0  2.0   0.5746    0.1361    0.0006
 5.00 50000. -2.0  2.0   0.6077    0.1275    0.0006
 0.00  3500. -1.5  2.0   0.7175    1.1313    0.0088
 0.50  3500. -1.5  2.0   0.7281    1.1572    0.0081
 1.00  3500. -1.5  2.0   0.7378    1.1591    0.0072
 1.50  3500. -1.5  2.0   0.7415    1.0651    0.0083
 2.00  3500. -1.5  2.0   0.7592    0.7854    0.0043
 2.50  3500. -1.5  2.0   0.8225    0.5421    0.0001
 3.00  3500. -1.5  2.0   0.8895    0.4227    0.0007
 3.50  3500. -1.5  2.0   0.9297    0.3734    0.0011
 4.00  3500. -1.5  2.0   0.9321    0.3655    0.0008
 4.50  3500. -1.5  2.0   0.9206    0.3812    0.0009
 5.00  3500. -1.5  2.0   0.8937    0.4093    0.0008
 0.00  3750. -1.5  2.0   0.7040    1.1046    0.0036
 0.50  3750. -1.5  2.0   0.7147    1.1169    0.0030
 1.00  3750. -1.5  2.0   0.7260    1.1161    0.0024
 1.50  3750. -1.5  2.0   0.7379    1.0984    0.0021
 2.00  3750. -1.5  2.0   0.7446    1.0614    0.0025
 2.50  3750. -1.5  2.0   0.7429    0.8954    0.0046
 3.00  3750. -1.5  2.0   0.7666    0.6326    0.0017
 3.50  3750. -1.5  2.0   0.8339    0.4543    0.0001
 4.00  3750. -1.5  2.0   0.8677    0.3824    0.0001
 4.50  3750. -1.5  2.0   0.9463    0.3469    0.0022
 5.00  3750. -1.5  2.0   0.9401    0.3521    0.0024
 0.00  4000. -1.5  2.0   0.6966    1.0436    0.0012
 0.50  4000. -1.5  2.0   0.7079    1.0450    0.0007
 1.00  4000. -1.5  2.0   0.7195    1.0404    0.0005
 1.50  4000. -1.5  2.0   0.7306    1.0256    0.0005
 2.00  4000. -1.5  2.0   0.7398    1.0060    0.0005
 2.50  4000. -1.5  2.0   0.7467    0.9840    0.0005
 3.00  4000. -1.5  2.0   0.7441    0.9116    0.0010
 3.50  4000. -1.5  2.0   0.7493    0.7191    0.0015
 4.00  4000. -1.5  2.0   0.7773    0.5310    0.0003
 4.50  4000. -1.5  2.0   0.8348    0.4121    0.0001
 5.00  4000. -1.5  2.0   0.8725    0.3615    0.0003
 0.00  4250. -1.5  2.0   0.6867    0.9754    0.0006
 0.50  4250. -1.5  2.0   0.6995    0.9785    0.0002
 1.00  4250. -1.5  2.0   0.7133    0.9533    0.0001
 1.50  4250. -1.5  2.0   0.7264    0.9268    0.0003
 2.00  4250. -1.5  2.0   0.7356    0.9153    0.0004
 2.50  4250. -1.5  2.0   0.7421    0.9055    0.0005
 3.00  4250. -1.5  2.0   0.7468    0.8935    0.0006
 3.50  4250. -1.5  2.0   0.7491    0.8552    0.0004
 4.00  4250. -1.5  2.0   0.7484    0.7370    0.0001
 4.50  4250. -1.5  2.0   0.7671    0.5752    0.0001
 5.00  4250. -1.5  2.0   0.8055    0.4488    0.0001
 0.00  4500. -1.5  2.0   0.6711    0.9254    0.0006
 0.50  4500. -1.5  2.0   0.6852    0.8984    0.0002
 1.00  4500. -1.5  2.0   0.7009    0.8692    0.0000
 1.50  4500. -1.5  2.0   0.7167    0.8415    0.0003
 2.00  4500. -1.5  2.0   0.7294    0.8251    0.0007
 2.50  4500. -1.5  2.0   0.7379    0.8163    0.0010
 3.00  4500. -1.5  2.0   0.7437    0.8098    0.0011
 3.50  4500. -1.5  2.0   0.7476    0.8008    0.0013
 4.00  4500. -1.5  2.0   0.7513    0.7737    0.0012
 4.50  4500. -1.5  2.0   0.7555    0.6977    0.0005
 5.00  4500. -1.5  2.0   0.7592    0.5844    0.0001
 0.00  4750. -1.5  2.0   0.6575    0.8945    0.0005
 0.50  4750. -1.5  2.0   0.6683    0.8622    0.0002
 1.00  4750. -1.5  2.0   0.6827    0.8218    0.0001
 1.50  4750. -1.5  2.0   0.6998    0.7840    0.0003
 2.00  4750. -1.5  2.0   0.7156    0.7559    0.0006
 2.50  4750. -1.5  2.0   0.7276    0.7463    0.0011
 3.00  4750. -1.5  2.0   0.7364    0.7365    0.0015
 3.50  4750. -1.5  2.0   0.7423    0.7298    0.0016
 4.00  4750. -1.5  2.0   0.7481    0.7141    0.0019
 4.50  4750. -1.5  2.0   0.7547    0.6899    0.0026
 5.00  4750. -1.5  2.0   0.7572    0.6346    0.0015
 0.00  5000. -1.5  2.0   0.6537    0.8610    0.0004
 0.50  5000. -1.5  2.0   0.6610    0.8302    0.0002
 1.00  5000. -1.5  2.0   0.6708    0.7922    0.0002
 1.50  5000. -1.5  2.0   0.6841    0.7513    0.0003
 2.00  5000. -1.5  2.0   0.6989    0.7169    0.0005
 2.50  5000. -1.5  2.0   0.7132    0.6898    0.0009
 3.00  5000. -1.5  2.0   0.7247    0.6769    0.0014
 3.50  5000. -1.5  2.0   0.7333    0.6633    0.0016
 4.00  5000. -1.5  2.0   0.7390    0.6602    0.0020
 4.50  5000. -1.5  2.0   0.7474    0.6345    0.0022
 5.00  5000. -1.5  2.0   0.7558    0.6104    0.0032
 0.00  5250. -1.5  2.0   0.6549    0.8190    0.0003
 0.50  5250. -1.5  2.0   0.6605    0.7963    0.0002
 1.00  5250. -1.5  2.0   0.6679    0.7640    0.0003
 1.50  5250. -1.5  2.0   0.6774    0.7281    0.0003
 2.00  5250. -1.5  2.0   0.6883    0.6934    0.0005
 2.50  5250. -1.5  2.0   0.7014    0.6626    0.0009
 3.00  5250. -1.5  2.0   0.7109    0.6426    0.0012
 3.50  5250. -1.5  2.0   0.7194    0.6282    0.0015
 4.00  5250. -1.5  2.0   0.7259    0.6163    0.0016
 4.50  5250. -1.5  2.0   0.7326    0.6057    0.0020
 5.00  5250. -1.5  2.0   0.7435    0.5715    0.0022
 0.00  5500. -1.5  2.0   0.6596    0.7626    0.0002
 0.50  5500. -1.5  2.0   0.6628    0.7563    0.0003
 1.00  5500. -1.5  2.0   0.6688    0.7335    0.0003
 1.50  5500. -1.5  2.0   0.6759    0.7067    0.0004
 2.00  5500. -1.5  2.0   0.6842    0.6772    0.0005
 2.50  5500. -1.5  2.0   0.6920    0.6526    0.0007
 3.00  5500. -1.5  2.0   0.7014    0.6294    0.0012
 3.50  5500. -1.5  2.0   0.7084    0.6101    0.0015
 4.00  5500. -1.5  2.0   0.7132    0.5963    0.0016
 4.50  5500. -1.5  2.0   0.7197    0.5766    0.0016
 5.00  5500. -1.5  2.0   0.7243    0.5655    0.0019
 0.00  5750. -1.5  2.0   0.6491    0.8703    0.0005
 0.50  5750. -1.5  2.0   0.6617    0.7361    0.0003
 1.00  5750. -1.5  2.0   0.6718    0.6986    0.0003
 1.50  5750. -1.5  2.0   0.6765    0.6830    0.0004
 2.00  5750. -1.5  2.0   0.6824    0.6612    0.0005
 2.50  5750. -1.5  2.0   0.6881    0.6412    0.0006
 3.00  5750. -1.5  2.0   0.6931    0.6256    0.0009
 3.50  5750. -1.5  2.0   0.7002    0.6038    0.0015
 4.00  5750. -1.5  2.0   0.7037    0.5903    0.0017
 4.50  5750. -1.5  2.0   0.7079    0.5720    0.0017
 5.00  5750. -1.5  2.0   0.7143    0.5477    0.0018
 0.00  6000. -1.5  2.0   0.6553    0.8718    0.0001
 0.50  6000. -1.5  2.0   0.6543    0.8328    0.0002
 1.00  6000. -1.5  2.0   0.6680    0.6930    0.0003
 1.50  6000. -1.5  2.0   0.6788    0.6519    0.0004
 2.00  6000. -1.5  2.0   0.6818    0.6417    0.0005
 2.50  6000. -1.5  2.0   0.6864    0.6264    0.0007
 3.00  6000. -1.5  2.0   0.6904    0.6139    0.0010
 3.50  6000. -1.5  2.0   0.6912    0.6051    0.0012
 4.00  6000. -1.5  2.0   0.6962    0.5877    0.0017
 4.50  6000. -1.5  2.0   0.6989    0.5722    0.0018
 5.00  6000. -1.5  2.0   0.7034    0.5499    0.0018
 0.50  6250. -1.5  2.0   0.6603    0.8335    0.0001
 1.00  6250. -1.5  2.0   0.6575    0.7855    0.0002
 1.50  6250. -1.5  2.0   0.6610    0.6738    0.0004
 2.00  6250. -1.5  2.0   0.6827    0.6194    0.0005
 2.50  6250. -1.5  2.0   0.6832    0.6148    0.0006
 3.00  6250. -1.5  2.0   0.6849    0.6060    0.0008
 3.50  6250. -1.5  2.0   0.6876    0.5969    0.0014
 4.00  6250. -1.5  2.0   0.6891    0.5851    0.0017
 4.50  6250. -1.5  2.0   0.6903    0.5764    0.0019
 5.00  6250. -1.5  2.0   0.6940    0.5556    0.0020
 0.50  6500. -1.5  2.0   0.6642    0.8253    0.0003
 1.00  6500. -1.5  2.0   0.6644    0.7918    0.0002
 1.50  6500. -1.5  2.0   0.6581    0.7523    0.0001
 2.00  6500. -1.5  2.0   0.6659    0.6445    0.0005
 2.50  6500. -1.5  2.0   0.6840    0.5909    0.0007
 3.00  6500. -1.5  2.0   0.6843    0.5893    0.0011
 3.50  6500. -1.5  2.0   0.6834    0.5878    0.0014
 4.00  6500. -1.5  2.0   0.6832    0.5815    0.0017
 4.50  6500. -1.5  2.0   0.6834    0.5752    0.0020
 5.00  6500. -1.5  2.0   0.6855    0.5604    0.0021
 0.50  6750. -1.5  2.0   0.6682    0.7928    0.0004
 1.00  6750. -1.5  2.0   0.6674    0.7847    0.0004
 1.50  6750. -1.5  2.0   0.6655    0.7509    0.0003
 2.00  6750. -1.5  2.0   0.6592    0.7024    0.0000
 2.50  6750. -1.5  2.0   0.6702    0.5994    0.0004
 3.00  6750. -1.5  2.0   0.6838    0.5716    0.0013
 3.50  6750. -1.5  2.0   0.6809    0.5741    0.0015
 4.00  6750. -1.5  2.0   0.6792    0.5724    0.0017
 4.50  6750. -1.5  2.0   0.6782    0.5701    0.0020
 5.00  6750. -1.5  2.0   0.6767    0.5634    0.0020
 0.50  7000. -1.5  2.0   0.6734    0.7458    0.0007
 1.00  7000. -1.5  2.0   0.6709    0.7507    0.0006
 1.50  7000. -1.5  2.0   0.6676    0.7463    0.0006
 2.00  7000. -1.5  2.0   0.6633    0.7125    0.0004
 2.50  7000. -1.5  2.0   0.6574    0.6571    0.0000
 3.00  7000. -1.5  2.0   0.6759    0.5582    0.0006
 3.50  7000. -1.5  2.0   0.6792    0.5585    0.0015
 4.00  7000. -1.5  2.0   0.6757    0.5619    0.0017
 4.50  7000. -1.5  2.0   0.6731    0.5627    0.0019
 5.00  7000. -1.5  2.0   0.6718    0.5585    0.0021
 0.50  7250. -1.5  2.0   0.6759    0.6993    0.0011
 1.00  7250. -1.5  2.0   0.6759    0.6997    0.0009
 1.50  7250. -1.5  2.0   0.6707    0.7086    0.0007
 2.00  7250. -1.5  2.0   0.6658    0.7076    0.0009
 2.50  7250. -1.5  2.0   0.6619    0.6722    0.0006
 3.00  7250. -1.5  2.0   0.6620    0.6032    0.0002
 3.50  7250. -1.5  2.0   0.6793    0.5305    0.0010
 4.00  7250. -1.5  2.0   0.6771    0.5407    0.0019
 4.50  7250. -1.5  2.0   0.6729    0.5456    0.0022
 5.00  7250. -1.5  2.0   0.6701    0.5463    0.0024
 0.50  7500. -1.5  2.0   0.6729    0.6642    0.0012
 1.00  7500. -1.5  2.0   0.6763    0.6597    0.0010
 1.50  7500. -1.5  2.0   0.6735    0.6635    0.0009
 2.00  7500. -1.5  2.0   0.6661    0.6767    0.0008
 2.50  7500. -1.5  2.0   0.6609    0.6761    0.0010
 3.00  7500. -1.5  2.0   0.6597    0.6336    0.0008
 3.50  7500. -1.5  2.0   0.6666    0.5606    0.0008
 4.00  7500. -1.5  2.0   0.6752    0.5215    0.0015
 4.50  7500. -1.5  2.0   0.6732    0.5281    0.0023
 5.00  7500. -1.5  2.0   0.6690    0.5324    0.0025
 1.00  7750. -1.5  2.0   0.6730    0.6292    0.0010
 1.50  7750. -1.5  2.0   0.6730    0.6258    0.0009
 2.00  7750. -1.5  2.0   0.6676    0.6341    0.0008
 2.50  7750. -1.5  2.0   0.6589    0.6502    0.0008
 3.00  7750. -1.5  2.0   0.6558    0.6458    0.0011
 3.50  7750. -1.5  2.0   0.6596    0.5928    0.0011
 4.00  7750. -1.5  2.0   0.6730    0.5134    0.0012
 4.50  7750. -1.5  2.0   0.6741    0.5112    0.0025
 5.00  7750. -1.5  2.0   0.6696    0.5149    0.0027
 1.00  8000. -1.5  2.0   0.6670    0.6095    0.0008
 1.50  8000. -1.5  2.0   0.6698    0.5967    0.0009
 2.00  8000. -1.5  2.0   0.6668    0.5981    0.0008
 2.50  8000. -1.5  2.0   0.6597    0.6100    0.0008
 3.00  8000. -1.5  2.0   0.6510    0.6274    0.0008
 3.50  8000. -1.5  2.0   0.6514    0.6140    0.0014
 4.00  8000. -1.5  2.0   0.6610    0.5492    0.0014
 4.50  8000. -1.5  2.0   0.6768    0.4907    0.0023
 5.00  8000. -1.5  2.0   0.6715    0.4954    0.0028
 1.50  8250. -1.5  2.0   0.6652    0.5756    0.0007
 2.00  8250. -1.5  2.0   0.6639    0.5709    0.0007
 2.50  8250. -1.5  2.0   0.6586    0.5772    0.0007
 3.00  8250. -1.5  2.0   0.6505    0.5921    0.0007
 3.50  8250. -1.5  2.0   0.6425    0.6086    0.0008
 4.00  8250. -1.5  2.0   0.6491    0.5803    0.0017
 4.50  8250. -1.5  2.0   0.6652    0.5081    0.0021
 5.00  8250. -1.5  2.0   0.6733    0.4740    0.0026
 1.50  8500. -1.5  2.0   0.6589    0.5637    0.0006
 2.00  8500. -1.5  2.0   0.6596    0.5495    0.0006
 2.50  8500. -1.5  2.0   0.6559    0.5497    0.0006
 3.00  8500. -1.5  2.0   0.6493    0.5610    0.0006
 3.50  8500. -1.5  2.0   0.6414    0.5774    0.0007
 4.00  8500. -1.5  2.0   0.6357    0.5888    0.0009
 4.50  8500. -1.5  2.0   0.6495    0.5409    0.0019
 5.00  8500. -1.5  2.0   0.6700    0.4716    0.0025
 2.00  8750. -1.5  2.0   0.6532    0.5368    0.0005
 2.50  8750. -1.5  2.0   0.6509    0.5313    0.0005
 3.00  8750. -1.5  2.0   0.6466    0.5358    0.0005
 3.50  8750. -1.5  2.0   0.6404    0.5476    0.0006
 4.00  8750. -1.5  2.0   0.6329    0.5633    0.0007
 4.50  8750. -1.5  2.0   0.6323    0.5632    0.0012
 5.00  8750. -1.5  2.0   0.6535    0.5002    0.0024
 2.00  9000. -1.5  2.0   0.6449    0.5328    0.0003
 2.50  9000. -1.5  2.0   0.6428    0.5221    0.0003
 3.00  9000. -1.5  2.0   0.6396    0.5221    0.0004
 3.50  9000. -1.5  2.0   0.6354    0.5295    0.0004
 4.00  9000. -1.5  2.0   0.6294    0.5426    0.0005
 4.50  9000. -1.5  2.0   0.6217    0.5583    0.0005
 5.00  9000. -1.5  2.0   0.6128    0.5761    0.0005
 2.00  9250. -1.5  2.0   0.6388    0.5277    0.0003
 2.50  9250. -1.5  2.0   0.6351    0.5146    0.0003
 3.00  9250. -1.5  2.0   0.6320    0.5110    0.0003
 3.50  9250. -1.5  2.0   0.6294    0.5138    0.0003
 4.00  9250. -1.5  2.0   0.6261    0.5215    0.0004
 4.50  9250. -1.5  2.0   0.6205    0.5339    0.0005
 5.00  9250. -1.5  2.0   0.6122    0.5496    0.0005
 2.00  9500. -1.5  2.0   0.6346    0.5226    0.0003
 2.50  9500. -1.5  2.0   0.6287    0.5085    0.0003
 3.00  9500. -1.5  2.0   0.6243    0.5033    0.0003
 3.50  9500. -1.5  2.0   0.6219    0.5033    0.0003
 4.00  9500. -1.5  2.0   0.6199    0.5078    0.0003
 4.50  9500. -1.5  2.0   0.6171    0.5154    0.0004
 5.00  9500. -1.5  2.0   0.6109    0.5274    0.0004
 2.00  9750. -1.5  2.0   0.6313    0.5180    0.0002
 2.50  9750. -1.5  2.0   0.6238    0.5029    0.0002
 3.00  9750. -1.5  2.0   0.6178    0.4971    0.0002
 3.50  9750. -1.5  2.0   0.6145    0.4958    0.0002
 4.00  9750. -1.5  2.0   0.6129    0.4975    0.0003
 4.50  9750. -1.5  2.0   0.6118    0.5014    0.0003
 5.00  9750. -1.5  2.0   0.6085    0.5090    0.0003
 2.00 10000. -1.5  2.0   0.6291    0.5127    0.0002
 2.50 10000. -1.5  2.0   0.6199    0.4975    0.0002
 3.00 10000. -1.5  2.0   0.6126    0.4913    0.0002
 3.50 10000. -1.5  2.0   0.6084    0.4891    0.0002
 4.00 10000. -1.5  2.0   0.6066    0.4892    0.0002
 4.50 10000. -1.5  2.0   0.6056    0.4915    0.0002
 5.00 10000. -1.5  2.0   0.6044    0.4951    0.0003
 2.00 10500. -1.5  2.0   0.6260    0.5021    0.0002
 2.50 10500. -1.5  2.0   0.6140    0.4860    0.0002
 3.00 10500. -1.5  2.0   0.6043    0.4805    0.0002
 3.50 10500. -1.5  2.0   0.5985    0.4781    0.0002
 4.00 10500. -1.5  2.0   0.5957    0.4772    0.0002
 4.50 10500. -1.5  2.0   0.5945    0.4772    0.0002
 5.00 10500. -1.5  2.0   0.5942    0.4767    0.0002
 2.50 11000. -1.5  2.0   0.6089    0.4759    0.0001
 3.00 11000. -1.5  2.0   0.5970    0.4706    0.0002
 3.50 11000. -1.5  2.0   0.5901    0.4683    0.0002
 4.00 11000. -1.5  2.0   0.5866    0.4674    0.0002
 4.50 11000. -1.5  2.0   0.5852    0.4665    0.0002
 5.00 11000. -1.5  2.0   0.5848    0.4649    0.0002
 2.50 11500. -1.5  2.0   0.6043    0.4675    0.0001
 3.00 11500. -1.5  2.0   0.5903    0.4617    0.0001
 3.50 11500. -1.5  2.0   0.5817    0.4603    0.0002
 4.00 11500. -1.5  2.0   0.5778    0.4593    0.0002
 4.50 11500. -1.5  2.0   0.5766    0.4579    0.0002
 5.00 11500. -1.5  2.0   0.5763    0.4560    0.0002
 2.50 12000. -1.5  2.0   0.6010    0.4595    0.0001
 3.00 12000. -1.5  2.0   0.5840    0.4541    0.0001
 3.50 12000. -1.5  2.0   0.5736    0.4532    0.0001
 4.00 12000. -1.5  2.0   0.5689    0.4526    0.0002
 4.50 12000. -1.5  2.0   0.5675    0.4513    0.0002
 5.00 12000. -1.5  2.0   0.5677    0.4492    0.0002
 2.50 12500. -1.5  2.0   0.5985    0.4528    0.0000
 3.00 12500. -1.5  2.0   0.5785    0.4472    0.0001
 3.50 12500. -1.5  2.0   0.5657    0.4475    0.0001
 4.00 12500. -1.5  2.0   0.5600    0.4471    0.0001
 4.50 12500. -1.5  2.0   0.5585    0.4457    0.0001
 5.00 12500. -1.5  2.0   0.5588    0.4437    0.0001
 2.50 13000. -1.5  2.0   0.5972    0.4469    0.0000
 3.00 13000. -1.5  2.0   0.5737    0.4415    0.0000
 3.50 13000. -1.5  2.0   0.5585    0.4423    0.0001
 4.00 13000. -1.5  2.0   0.5511    0.4427    0.0001
 4.50 13000. -1.5  2.0   0.5491    0.4415    0.0001
 5.00 13000. -1.5  2.0   0.5499    0.4387    0.0001
 2.00 14000. -1.5  2.0   0.6279    0.4710    0.0001
 2.50 14000. -1.5  2.0   0.5972    0.4368    0.0000
 3.00 14000. -1.5  2.0   0.5675    0.4310    0.0000
 3.50 14000. -1.5  2.0   0.5467    0.4331    0.0000
 4.00 14000. -1.5  2.0   0.5353    0.4355    0.0001
 4.50 14000. -1.5  2.0   0.5314    0.4349    0.0001
 5.00 14000. -1.5  2.0   0.5315    0.4323    0.0001
 2.50 15000. -1.5  2.0   0.6000    0.4279    0.0000
 3.00 15000. -1.5  2.0   0.5643    0.4217    0.0000
 3.50 15000. -1.5  2.0   0.5382    0.4248    0.0000
 4.00 15000. -1.5  2.0   0.5226    0.4291    0.0000
 4.50 15000. -1.5  2.0   0.5161    0.4295    0.0001
 5.00 15000. -1.5  2.0   0.5148    0.4275    0.0001
 2.50 16000. -1.5  2.0   0.6044    0.4208    0.0000
 3.00 16000. -1.5  2.0   0.5640    0.4121    0.0000
 3.50 16000. -1.5  2.0   0.5320    0.4174    0.0000
 4.00 16000. -1.5  2.0   0.5124    0.4232    0.0000
 4.50 16000. -1.5  2.0   0.5029    0.4254    0.0000
 5.00 16000. -1.5  2.0   0.4999    0.4241    0.0001
 2.50 17000. -1.5  2.0   0.6108    0.4147    0.0000
 3.00 17000. -1.5  2.0   0.5658    0.4027    0.0000
 3.50 17000. -1.5  2.0   0.5284    0.4095    0.0000
 4.00 17000. -1.5  2.0   0.5045    0.4176    0.0000
 4.50 17000. -1.5  2.0   0.4922    0.4214    0.0000
 5.00 17000. -1.5  2.0   0.4876    0.4207    0.0000
 2.50 18000. -1.5  2.0   0.6189    0.4106    0.0000
 3.00 18000. -1.5  2.0   0.5709    0.3917    0.0000
 3.50 18000. -1.5  2.0   0.5280    0.3992    0.0000
 4.00 18000. -1.5  2.0   0.4995    0.4101    0.0000
 4.50 18000. -1.5  2.0   0.4842    0.4161    0.0000
 5.00 18000. -1.5  2.0   0.4778    0.4167    0.0000
 2.50 19000. -1.5  2.0   0.6290    0.4082    0.0000
 3.00 19000. -1.5  2.0   0.5776    0.3816    0.0001
 3.50 19000. -1.5  2.0   0.5292    0.3886    0.0000
 4.00 19000. -1.5  2.0   0.4966    0.4010    0.0000
 4.50 19000. -1.5  2.0   0.4785    0.4091    0.0000
 5.00 19000. -1.5  2.0   0.4703    0.4114    0.0000
 3.00 20000. -1.5  2.0   0.5879    0.3707    0.0001
 3.50 20000. -1.5  2.0   0.5338    0.3764    0.0001
 4.00 20000. -1.5  2.0   0.4961    0.3903    0.0000
 4.50 20000. -1.5  2.0   0.4749    0.4006    0.0000
 5.00 20000. -1.5  2.0   0.4649    0.4049    0.0000
 3.00 21000. -1.5  2.0   0.6002    0.3602    0.0001
 3.50 21000. -1.5  2.0   0.5412    0.3636    0.0001
 4.00 21000. -1.5  2.0   0.4982    0.3781    0.0001
 4.50 21000. -1.5  2.0   0.4734    0.3902    0.0000
 5.00 21000. -1.5  2.0   0.4619    0.3955    0.0000
 3.00 22000. -1.5  2.0   0.6140    0.3506    0.0001
