RA,Dec,Efficiency
1.83770,  1.13203, 0.570
1.83770,  1.14958, 0.569
1.83770,  1.16713, 0.568
1.83770,  1.18468, 0.566
1.83770,  1.20223, 0.564
1.83770,  1.21978, 0.563
1.83770,  1.23733, 0.561
1.83770,  1.25488, 0.559
1.83770,  1.27243, 0.559
1.83770,  1.28998, 0.559
1.83770,  1.30753, 0.559
1.83770,  1.32509, 0.557
1.83770,  1.34264, 0.556
1.83770,  1.36019, 0.555
1.83770,  1.37774, 0.553
1.83770,  1.39529, 0.551
1.83770,  1.41284, 0.550
1.83770,  1.43039, 0.549
1.83770,  1.44794, 0.548
1.83770,  1.46549, 0.547
1.83770,  1.48304, 0.545
1.83770,  1.50059, 0.542
1.83770,  1.51814, 0.000
1.83770,  1.53569, 0.000
1.83770,  1.55325, 0.000
1.83770,  1.57080, 0.000
1.85520, -1.57080, 0.000
1.85520, -1.55325, 0.000
1.85520, -1.53569, 0.000
1.85520, -1.51814, 0.000
1.85520, -1.50059, 0.000
1.85520, -1.48304, 0.000
1.85520, -1.46549, 0.000
1.85520, -1.44794, 0.000
1.85520, -1.43039, 0.000
1.85520, -1.41284, 0.000
1.85520, -1.39529, 0.000
1.85520, -1.37774, 0.000
1.85520, -1.36019, 0.000
1.85520, -1.34264, 0.000
1.85520, -1.32509, 0.000
1.85520, -1.30753, 0.000
1.85520, -1.28998, 0.000
1.85520, -1.27243, 0.000
1.85520, -1.25488, 0.000
1.85520, -1.23733, 0.000
1.85520, -1.21978, 0.000
1.85520, -1.20223, 0.000
1.85520, -1.18468, 0.000
1.85520, -1.16713, 0.000
1.85520, -1.14958, 0.000
1.85520, -1.13203, 0.000
1.85520, -1.11448, 0.000
1.85520, -1.09692, 0.000
1.85520, -1.07937, 0.000
1.85520, -1.06182, 0.000
1.85520, -1.04427, 0.000
1.85520, -1.02672, 0.000
1.85520, -1.00917, 0.000
1.85520, -0.99162, 0.000
1.85520, -0.97407, 0.000
1.85520, -0.95652, 0.000
1.85520, -0.93897, 0.000
1.85520, -0.92142, 0.000
1.85520, -0.90387, 0.000
1.85520, -0.88632, 0.000
1.85520, -0.86876, 0.000
1.85520, -0.85121, 0.000
1.85520, -0.83366, 0.000
1.85520, -0.81611, 0.000
1.85520, -0.79856, 0.000
1.85520, -0.78101, 0.000
1.85520, -0.76346, 0.000
1.85520, -0.74591, 0.000
1.85520, -0.72836, 0.000
1.85520, -0.71081, 0.719
1.85520, -0.69326, 0.732
1.85520, -0.67571, 0.746
1.85520, -0.65815, 0.760
1.85520, -0.64060, 0.775
1.85520, -0.62305, 0.789
1.85520, -0.60550, 0.805
1.85520, -0.58795, 0.820
1.85520, -0.57040, 0.840
1.85520, -0.55285, 0.862
1.85520, -0.53530, 0.884
1.85520, -0.51775, 0.906
1.85520, -0.50020, 0.928
1.85520, -0.48265, 0.947
1.85520, -0.46510, 0.947
1.85520, -0.44755, 0.951
1.85520, -0.42999, 0.950
1.85520, -0.41244, 0.949
1.85520, -0.39489, 0.947
1.85520, -0.37734, 0.947
1.85520, -0.35979, 0.947
1.85520, -0.34224, 0.946
1.85520, -0.32469, 0.946
1.85520, -0.30714, 0.946
1.85520, -0.28959, 0.946
1.85520, -0.27204, 0.946
1.85520, -0.25449, 0.946
1.85520, -0.23694, 0.946
1.85520, -0.21938, 0.946
1.85520, -0.20183, 0.946
1.85520, -0.18428, 0.942
1.85520, -0.16673, 0.906
1.85520, -0.14918, 0.871
1.85520, -0.13163, 0.842
1.85520, -0.11408, 0.813
1.85520, -0.09653, 0.784
1.85520, -0.07898, 0.758
1.85520, -0.06143, 0.748
1.85520, -0.04388, 0.743
1.85520, -0.02633, 0.738
1.85520, -0.00878, 0.733
1.85520,  0.00878, 0.729
1.85520,  0.02633, 0.728
1.85520,  0.04388, 0.720
1.85520,  0.06143, 0.713
1.85520,  0.07898, 0.708
1.85520,  0.09653, 0.702
1.85520,  0.11408, 0.696
1.85520,  0.13163, 0.690
1.85520,  0.14918, 0.684
1.85520,  0.16673, 0.678
1.85520,  0.18428, 0.672
1.85520,  0.20183, 0.668
1.85520,  0.21938, 0.663
1.85520,  0.23694, 0.659
1.85520,  0.25449, 0.655
1.85520,  0.27204, 0.650
1.85520,  0.28959, 0.646
1.85520,  0.30714, 0.641
1.85520,  0.32469, 0.637
1.85520,  0.34224, 0.635
1.85520,  0.35979, 0.632
1.85520,  0.37734, 0.629
1.85520,  0.39489, 0.626
1.85520,  0.41244, 0.624
1.85520,  0.42999, 0.621
1.85520,  0.44755, 0.618
1.85520,  0.46510, 0.616
1.85520,  0.48265, 0.614
1.85520,  0.50020, 0.612
1.85520,  0.51775, 0.611
1.85520,  0.53530, 0.609
1.85520,  0.55285, 0.608
1.85520,  0.57040, 0.606
1.85520,  0.58795, 0.605
1.85520,  0.60550, 0.603
1.85520,  0.62305, 0.602
1.85520,  0.64060, 0.601
1.85520,  0.65815, 0.600
1.85520,  0.67571, 0.598
1.85520,  0.69326, 0.597
1.85520,  0.71081, 0.596
1.85520,  0.72836, 0.594
1.85520,  0.74591, 0.593
1.85520,  0.76346, 0.592
1.85520,  0.78101, 0.591
1.85520,  0.79856, 0.589
1.85520,  0.81611, 0.588
1.85520,  0.83366, 0.587
1.85520,  0.85121, 0.585
1.85520,  0.86876, 0.584
1.85520,  0.88632, 0.583
1.85520,  0.90387, 0.582
1.85520,  0.92142, 0.581
1.85520,  0.93897, 0.580
1.85520,  0.95652, 0.579
1.85520,  0.97407, 0.579
1.85520,  0.99162, 0.578
1.85520,  1.00917, 0.577
1.85520,  1.02672, 0.576
1.85520,  1.04427, 0.575
1.85520,  1.06182, 0.574
1.85520,  1.07937, 0.573
1.85520,  1.09692, 0.573
1.85520,  1.11448, 0.571
1.85520,  1.13203, 0.570
1.85520,  1.14958, 0.569
1.85520,  1.16713, 0.567
1.85520,  1.18468, 0.565
1.85520,  1.20223, 0.564
1.85520,  1.21978, 0.562
1.85520,  1.23733, 0.561
1.85520,  1.25488, 0.559
1.85520,  1.27243, 0.559
1.85520,  1.28998, 0.559
1.85520,  1.30753, 0.558
1.85520,  1.32509, 0.557
1.85520,  1.34264, 0.556
1.85520,  1.36019, 0.554
1.85520,  1.37774, 0.552
1.85520,  1.39529, 0.551
1.85520,  1.41284, 0.550
1.85520,  1.43039, 0.549
1.85520,  1.44794, 0.548
1.85520,  1.46549, 0.547
1.85520,  1.48304, 0.545
1.85520,  1.50059, 0.542
1.85520,  1.51814, 0.000
1.85520,  1.53569, 0.000
1.85520,  1.55325, 0.000
1.85520,  1.57080, 0.000
1.87270, -1.57080, 0.000
1.87270, -1.55325, 0.000
1.87270, -1.53569, 0.000
1.87270, -1.51814, 0.000
1.87270, -1.50059, 0.000
1.87270, -1.48304, 0.000
1.87270, -1.46549, 0.000
1.87270, -1.44794, 0.000
1.87270, -1.43039, 0.000
1.87270, -1.41284, 0.000
1.87270, -1.39529, 0.000
1.87270, -1.37774, 0.000
1.87270, -1.36019, 0.000
1.87270, -1.34264, 0.000
1.87270, -1.32509, 0.000
1.87270, -1.30753, 0.000
1.87270, -1.28998, 0.000
1.87270, -1.27243, 0.000
1.87270, -1.25488, 0.000
1.87270, -1.23733, 0.000
1.87270, -1.21978, 0.000
1.87270, -1.20223, 0.000
1.87270, -1.18468, 0.000
1.87270, -1.16713, 0.000
1.87270, -1.14958, 0.000
1.87270, -1.13203, 0.000
1.87270, -1.11448, 0.000
1.87270, -1.09692, 0.000
1.87270, -1.07937, 0.000
1.87270, -1.06182, 0.000
1.87270, -1.04427, 0.000
1.87270, -1.02672, 0.000
1.87270, -1.00917, 0.000
1.87270, -0.99162, 0.000
1.87270, -0.97407, 0.000
1.87270, -0.95652, 0.000
1.87270, -0.93897, 0.000
1.87270, -0.92142, 0.000
1.87270, -0.90387, 0.000
1.87270, -0.88632, 0.000
1.87270, -0.86876, 0.000
1.87270, -0.85121, 0.000
1.87270, -0.83366, 0.000
1.87270, -0.81611, 0.000
1.87270, -0.79856, 0.000
1.87270, -0.78101, 0.000
1.87270, -0.76346, 0.000
1.87270, -0.74591, 0.000
1.87270, -0.72836, 0.000
1.87270, -0.71081, 0.720
1.87270, -0.69326, 0.733
1.87270, -0.67571, 0.746
1.87270, -0.65815, 0.760
1.87270, -0.64060, 0.773
1.87270, -0.62305, 0.788
1.87270, -0.60550, 0.803
1.87270, -0.58795, 0.821
1.87270, -0.57040, 0.842
1.87270, -0.55285, 0.864
1.87270, -0.53530, 0.885
1.87270, -0.51775, 0.907
1.87270, -0.50020, 0.931
1.87270, -0.48265, 0.947
1.87270, -0.46510, 0.947
1.87270, -0.44755, 0.951
1.87270, -0.42999, 0.950
1.87270, -0.41244, 0.949
1.87270, -0.39489, 0.947
1.87270, -0.37734, 0.947
1.87270, -0.35979, 0.947
1.87270, -0.34224, 0.947
1.87270, -0.32469, 0.947
1.87270, -0.30714, 0.947
1.87270, -0.28959, 0.947
1.87270, -0.27204, 0.947
1.87270, -0.25449, 0.947
1.87270, -0.23694, 0.947
1.87270, -0.21938, 0.947
1.87270, -0.20183, 0.947
1.87270, -0.18428, 0.939
1.87270, -0.16673, 0.905
1.87270, -0.14918, 0.871
1.87270, -0.13163, 0.837
1.87270, -0.11408, 0.809
1.87270, -0.09653, 0.780
1.87270, -0.07898, 0.756
1.87270, -0.06143, 0.750
1.87270, -0.04388, 0.745
1.87270, -0.02633, 0.740
1.87270, -0.00878, 0.736
1.87270,  0.00878, 0.735
1.87270,  0.02633, 0.728
1.87270,  0.04388, 0.720
1.87270,  0.06143, 0.714
1.87270,  0.07898, 0.708
1.87270,  0.09653, 0.702
1.87270,  0.11408, 0.696
1.87270,  0.13163, 0.690
1.87270,  0.14918, 0.684
1.87270,  0.16673, 0.679
1.87270,  0.18428, 0.673
1.87270,  0.20183, 0.668
1.87270,  0.21938, 0.664
1.87270,  0.23694, 0.659
1.87270,  0.25449, 0.655
1.87270,  0.27204, 0.651
1.87270,  0.28959, 0.646
1.87270,  0.30714, 0.642
1.87270,  0.32469, 0.638
1.87270,  0.34224, 0.635
1.87270,  0.35979, 0.632
1.87270,  0.37734, 0.630
1.87270,  0.39489, 0.627
1.87270,  0.41244, 0.624
1.87270,  0.42999, 0.621
1.87270,  0.44755, 0.619
1.87270,  0.46510, 0.616
1.87270,  0.48265, 0.614
1.87270,  0.50020, 0.612
1.87270,  0.51775, 0.611
1.87270,  0.53530, 0.609
1.87270,  0.55285, 0.608
1.87270,  0.57040, 0.606
1.87270,  0.58795, 0.605
1.87270,  0.60550, 0.603
1.87270,  0.62305, 0.602
1.87270,  0.64060, 0.601
1.87270,  0.65815, 0.600
1.87270,  0.67571, 0.598
1.87270,  0.69326, 0.597
1.87270,  0.71081, 0.596
1.87270,  0.72836, 0.594
1.87270,  0.74591, 0.593
1.87270,  0.76346, 0.592
1.87270,  0.78101, 0.591
1.87270,  0.79856, 0.589
1.87270,  0.81611, 0.588
1.87270,  0.83366, 0.587
1.87270,  0.85121, 0.585
1.87270,  0.86876, 0.584
1.87270,  0.88632, 0.583
1.87270,  0.90387, 0.582
1.87270,  0.92142, 0.581
1.87270,  0.93897, 0.581
1.87270,  0.95652, 0.580
1.87270,  0.97407, 0.579
1.87270,  0.99162, 0.578
1.87270,  1.00917, 0.577
1.87270,  1.02672, 0.576
1.87270,  1.04427, 0.575
1.87270,  1.06182, 0.574
1.87270,  1.07937, 0.574
1.87270,  1.09692, 0.572
1.87270,  1.11448, 0.571
1.87270,  1.13203, 0.569
1.87270,  1.14958, 0.568
1.87270,  1.16713, 0.566
1.87270,  1.18468, 0.565
1.87270,  1.20223, 0.564
1.87270,  1.21978, 0.562
1.87270,  1.23733, 0.561
1.87270,  1.25488, 0.559
1.87270,  1.27243, 0.559
1.87270,  1.28998, 0.559
1.87270,  1.30753, 0.558
1.87270,  1.32509, 0.557
1.87270,  1.34264, 0.556
1.87270,  1.36019, 0.554
1.87270,  1.37774, 0.552
1.87270,  1.39529, 0.551
1.87270,  1.41284, 0.550
1.87270,  1.43039, 0.549
1.87270,  1.44794, 0.548
1.87270,  1.46549, 0.547
1.87270,  1.48304, 0.545
1.87270,  1.50059, 0.541
1.87270,  1.51814, 0.000
1.87270,  1.53569, 0.000
1.87270,  1.55325, 0.000
1.87270,  1.57080, 0.000
1.89021, -1.57080, 0.000
1.89021, -1.55325, 0.000
1.89021, -1.53569, 0.000
1.89021, -1.51814, 0.000
1.89021, -1.50059, 0.000
1.89021, -1.48304, 0.000
1.89021, -1.46549, 0.000
1.89021, -1.44794, 0.000
1.89021, -1.43039, 0.000
1.89021, -1.41284, 0.000
1.89021, -1.39529, 0.000
1.89021, -1.37774, 0.000
1.89021, -1.36019, 0.000
1.89021, -1.34264, 0.000
1.89021, -1.32509, 0.000
1.89021, -1.30753, 0.000
1.89021, -1.28998, 0.000
1.89021, -1.27243, 0.000
1.89021, -1.25488, 0.000
1.89021, -1.23733, 0.000
1.89021, -1.21978, 0.000
1.89021, -1.20223, 0.000
1.89021, -1.18468, 0.000
1.89021, -1.16713, 0.000
1.89021, -1.14958, 0.000
1.89021, -1.13203, 0.000
1.89021, -1.11448, 0.000
1.89021, -1.09692, 0.000
1.89021, -1.07937, 0.000
1.89021, -1.06182, 0.000
1.89021, -1.04427, 0.000
1.89021, -1.02672, 0.000
1.89021, -1.00917, 0.000
1.89021, -0.99162, 0.000
1.89021, -0.97407, 0.000
1.89021, -0.95652, 0.000
1.89021, -0.93897, 0.000
1.89021, -0.92142, 0.000
1.89021, -0.90387, 0.000
1.89021, -0.88632, 0.000
1.89021, -0.86876, 0.000
1.89021, -0.85121, 0.000
1.89021, -0.83366, 0.000
1.89021, -0.81611, 0.000
1.89021, -0.79856, 0.000
1.89021, -0.78101, 0.000
1.89021, -0.76346, 0.000
1.89021, -0.74591, 0.000
1.89021, -0.72836, 0.000
1.89021, -0.71081, 0.719
1.89021, -0.69326, 0.733
1.89021, -0.67571, 0.746
1.89021, -0.65815, 0.759
1.89021, -0.64060, 0.772
1.89021, -0.62305, 0.787
1.89021, -0.60550, 0.801
1.89021, -0.58795, 0.821
1.89021, -0.57040, 0.842
1.89021, -0.55285, 0.864
1.89021, -0.53530, 0.886
1.89021, -0.51775, 0.911
1.89021, -0.50020, 0.935
1.89021, -0.48265, 0.948
1.89021, -0.46510, 0.948
1.89021, -0.44755, 0.951
1.89021, -0.42999, 0.950
1.89021, -0.41244, 0.948
1.89021, -0.39489, 0.948
1.89021, -0.37734, 0.948
1.89021, -0.35979, 0.948
1.89021, -0.34224, 0.947
1.89021, -0.32469, 0.947
1.89021, -0.30714, 0.947
1.89021, -0.28959, 0.947
1.89021, -0.27204, 0.947
1.89021, -0.25449, 0.947
1.89021, -0.23694, 0.947
1.89021, -0.21938, 0.947
1.89021, -0.20183, 0.947
1.89021, -0.18428, 0.937
1.89021, -0.16673, 0.905
1.89021, -0.14918, 0.870
1.89021, -0.13163, 0.835
1.89021, -0.11408, 0.804
1.89021, -0.09653, 0.775
1.89021, -0.07898, 0.758
1.89021, -0.06143, 0.752
1.89021, -0.04388, 0.747
1.89021, -0.02633, 0.747
1.89021, -0.00878, 0.743
1.89021,  0.00878, 0.736
1.89021,  0.02633, 0.728
1.89021,  0.04388, 0.720
1.89021,  0.06143, 0.714
1.89021,  0.07898, 0.708
1.89021,  0.09653, 0.702
1.89021,  0.11408, 0.696
1.89021,  0.13163, 0.691
1.89021,  0.14918, 0.685
1.89021,  0.16673, 0.679
1.89021,  0.18428, 0.673
1.89021,  0.20183, 0.669
1.89021,  0.21938, 0.664
1.89021,  0.23694, 0.660
1.89021,  0.25449, 0.655
1.89021,  0.27204, 0.651
1.89021,  0.28959, 0.646
1.89021,  0.30714, 0.642
1.89021,  0.32469, 0.638
1.89021,  0.34224, 0.635
1.89021,  0.35979, 0.633
1.89021,  0.37734, 0.630
1.89021,  0.39489, 0.627
1.89021,  0.41244, 0.625
1.89021,  0.42999, 0.622
1.89021,  0.44755, 0.619
1.89021,  0.46510, 0.617
1.89021,  0.48265, 0.615
1.89021,  0.50020, 0.613
1.89021,  0.51775, 0.611
1.89021,  0.53530, 0.609
1.89021,  0.55285, 0.608
1.89021,  0.57040, 0.606
1.89021,  0.58795, 0.605
1.89021,  0.60550, 0.603
1.89021,  0.62305, 0.602
1.89021,  0.64060, 0.601
1.89021,  0.65815, 0.600
1.89021,  0.67571, 0.598
1.89021,  0.69326, 0.597
1.89021,  0.71081, 0.596
1.89021,  0.72836, 0.594
1.89021,  0.74591, 0.593
1.89021,  0.76346, 0.592
1.89021,  0.78101, 0.591
1.89021,  0.79856, 0.589
1.89021,  0.81611, 0.588
1.89021,  0.83366, 0.587
1.89021,  0.85121, 0.586
1.89021,  0.86876, 0.584
1.89021,  0.88632, 0.583
1.89021,  0.90387, 0.582
1.89021,  0.92142, 0.582
1.89021,  0.93897, 0.581
1.89021,  0.95652, 0.580
1.89021,  0.97407, 0.579
1.89021,  0.99162, 0.578
1.89021,  1.00917, 0.577
1.89021,  1.02672, 0.576
1.89021,  1.04427, 0.575
1.89021,  1.06182, 0.575
1.89021,  1.07937, 0.573
1.89021,  1.09692, 0.572
1.89021,  1.11448, 0.570
1.89021,  1.13203, 0.569
1.89021,  1.14958, 0.568
1.89021,  1.16713, 0.566
1.89021,  1.18468, 0.564
1.89021,  1.20223, 0.563
1.89021,  1.21978, 0.562
1.89021,  1.23733, 0.561
1.89021,  1.25488, 0.559
1.89021,  1.27243, 0.558
1.89021,  1.28998, 0.559
1.89021,  1.30753, 0.558
1.89021,  1.32509, 0.557
1.89021,  1.34264, 0.555
1.89021,  1.36019, 0.554
1.89021,  1.37774, 0.552
1.89021,  1.39529, 0.551
1.89021,  1.41284, 0.550
1.89021,  1.43039, 0.549
1.89021,  1.44794, 0.548
1.89021,  1.46549, 0.547
1.89021,  1.48304, 0.545
1.89021,  1.50059, 0.541
1.89021,  1.51814, 0.000
1.89021,  1.53569, 0.000
1.89021,  1.55325, 0.000
1.89021,  1.57080, 0.000
1.90771, -1.57080, 0.000
1.90771, -1.55325, 0.000
1.90771, -1.53569, 0.000
1.90771, -1.51814, 0.000
1.90771, -1.50059, 0.000
1.90771, -1.48304, 0.000
1.90771, -1.46549, 0.000
1.90771, -1.44794, 0.000
1.90771, -1.43039, 0.000
1.90771, -1.41284, 0.000
1.90771, -1.39529, 0.000
1.90771, -1.37774, 0.000
1.90771, -1.36019, 0.000
1.90771, -1.34264, 0.000
1.90771, -1.32509, 0.000
1.90771, -1.30753, 0.000
1.90771, -1.28998, 0.000
1.90771, -1.27243, 0.000
1.90771, -1.25488, 0.000
1.90771, -1.23733, 0.000
1.90771, -1.21978, 0.000
1.90771, -1.20223, 0.000
1.90771, -1.18468, 0.000
1.90771, -1.16713, 0.000
1.90771, -1.14958, 0.000
1.90771, -1.13203, 0.000
1.90771, -1.11448, 0.000
1.90771, -1.09692, 0.000
1.90771, -1.07937, 0.000
1.90771, -1.06182, 0.000
1.90771, -1.04427, 0.000
1.90771, -1.02672, 0.000
1.90771, -1.00917, 0.000
1.90771, -0.99162, 0.000
1.90771, -0.97407, 0.000
1.90771, -0.95652, 0.000
1.90771, -0.93897, 0.000
1.90771, -0.92142, 0.000
1.90771, -0.90387, 0.000
1.90771, -0.88632, 0.000
1.90771, -0.86876, 0.000
1.90771, -0.85121, 0.000
1.90771, -0.83366, 0.000
1.90771, -0.81611, 0.000
1.90771, -0.79856, 0.000
1.90771, -0.78101, 0.000
1.90771, -0.76346, 0.000
1.90771, -0.74591, 0.000
1.90771, -0.72836, 0.696
1.90771, -0.71081, 0.719
1.90771, -0.69326, 0.732
1.90771, -0.67571, 0.745
1.90771, -0.65815, 0.759
1.90771, -0.64060, 0.772
1.90771, -0.62305, 0.786
1.90771, -0.60550, 0.801
1.90771, -0.58795, 0.821
1.90771, -0.57040, 0.843
1.90771, -0.55285, 0.865
1.90771, -0.53530, 0.890
1.90771, -0.51775, 0.915
1.90771, -0.50020, 0.939
1.90771, -0.48265, 0.949
1.90771, -0.46510, 0.949
1.90771, -0.44755, 0.950
1.90771, -0.42999, 0.949
1.90771, -0.41244, 0.949
1.90771, -0.39489, 0.949
1.90771, -0.37734, 0.949
1.90771, -0.35979, 0.949
1.90771, -0.34224, 0.947
1.90771, -0.32469, 0.947
1.90771, -0.30714, 0.947
1.90771, -0.28959, 0.947
1.90771, -0.27204, 0.947
1.90771, -0.25449, 0.947
1.90771, -0.23694, 0.947
1.90771, -0.21938, 0.947
1.90771, -0.20183, 0.947
1.90771, -0.18428, 0.935
1.90771, -0.16673, 0.902
1.90771, -0.14918, 0.872
1.90771, -0.13163, 0.836
1.90771, -0.11408, 0.800
1.90771, -0.09653, 0.774
1.90771, -0.07898, 0.760
1.90771, -0.06143, 0.755
1.90771, -0.04388, 0.758
1.90771, -0.02633, 0.751
1.90771, -0.00878, 0.743
1.90771,  0.00878, 0.736
1.90771,  0.02633, 0.728
1.90771,  0.04388, 0.721
1.90771,  0.06143, 0.715
1.90771,  0.07898, 0.709
1.90771,  0.09653, 0.703
1.90771,  0.11408, 0.697
1.90771,  0.13163, 0.691
1.90771,  0.14918, 0.685
1.90771,  0.16673, 0.679
1.90771,  0.18428, 0.674
1.90771,  0.20183, 0.669
1.90771,  0.21938, 0.665
1.90771,  0.23694, 0.660
1.90771,  0.25449, 0.655
1.90771,  0.27204, 0.651
1.90771,  0.28959, 0.647
1.90771,  0.30714, 0.642
1.90771,  0.32469, 0.639
1.90771,  0.34224, 0.636
1.90771,  0.35979, 0.633
1.90771,  0.37734, 0.630
1.90771,  0.39489, 0.628
1.90771,  0.41244, 0.625
1.90771,  0.42999, 0.622
1.90771,  0.44755, 0.619
1.90771,  0.46510, 0.617
1.90771,  0.48265, 0.615
1.90771,  0.50020, 0.613
1.90771,  0.51775, 0.611
1.90771,  0.53530, 0.609
1.90771,  0.55285, 0.608
1.90771,  0.57040, 0.606
1.90771,  0.58795, 0.605
1.90771,  0.60550, 0.603
1.90771,  0.62305, 0.602
1.90771,  0.64060, 0.601
1.90771,  0.65815, 0.600
1.90771,  0.67571, 0.598
1.90771,  0.69326, 0.597
1.90771,  0.71081, 0.596
1.90771,  0.72836, 0.594
1.90771,  0.74591, 0.593
1.90771,  0.76346, 0.592
1.90771,  0.78101, 0.591
1.90771,  0.79856, 0.589
1.90771,  0.81611, 0.588
1.90771,  0.83366, 0.587
1.90771,  0.85121, 0.586
1.90771,  0.86876, 0.584
1.90771,  0.88632, 0.583
1.90771,  0.90387, 0.582
1.90771,  0.92142, 0.582
1.90771,  0.93897, 0.581
1.90771,  0.95652, 0.580
1.90771,  0.97407, 0.579
1.90771,  0.99162, 0.578
1.90771,  1.00917, 0.577
1.90771,  1.02672, 0.576
1.90771,  1.04427, 0.576
1.90771,  1.06182, 0.574
1.90771,  1.07937, 0.573
1.90771,  1.09692, 0.571
1.90771,  1.11448, 0.570
1.90771,  1.13203, 0.568
1.90771,  1.14958, 0.567
1.90771,  1.16713, 0.566
1.90771,  1.18468, 0.564
1.90771,  1.20223, 0.563
1.90771,  1.21978, 0.562
1.90771,  1.23733, 0.561
1.90771,  1.25488, 0.559
1.90771,  1.27243, 0.558
1.90771,  1.28998, 0.559
1.90771,  1.30753, 0.558
1.90771,  1.32509, 0.557
1.90771,  1.34264, 0.555
1.90771,  1.36019, 0.553
1.90771,  1.37774, 0.552
1.90771,  1.39529, 0.551
1.90771,  1.41284, 0.550
1.90771,  1.43039, 0.549
1.90771,  1.44794, 0.548
1.90771,  1.46549, 0.547
1.90771,  1.48304, 0.545
1.90771,  1.50059, 0.541
1.90771,  1.51814, 0.000
1.90771,  1.53569, 0.000
1.90771,  1.55325, 0.000
1.90771,  1.57080, 0.000
1.92521, -1.57080, 0.000
1.92521, -1.55325, 0.000
1.92521, -1.53569, 0.000
1.92521, -1.51814, 0.000
1.92521, -1.50059, 0.000
1.92521, -1.48304, 0.000
1.92521, -1.46549, 0.000
1.92521, -1.44794, 0.000
1.92521, -1.43039, 0.000
1.92521, -1.41284, 0.000
1.92521, -1.39529, 0.000
1.92521, -1.37774, 0.000
1.92521, -1.36019, 0.000
1.92521, -1.34264, 0.000
1.92521, -1.32509, 0.000
1.92521, -1.30753, 0.000
1.92521, -1.28998, 0.000
1.92521, -1.27243, 0.000
1.92521, -1.25488, 0.000
1.92521, -1.23733, 0.000
1.92521, -1.21978, 0.000
1.92521, -1.20223, 0.000
1.92521, -1.18468, 0.000
1.92521, -1.16713, 0.000
1.92521, -1.14958, 0.000
1.92521, -1.13203, 0.000
1.92521, -1.11448, 0.000
1.92521, -1.09692, 0.000
1.92521, -1.07937, 0.000
1.92521, -1.06182, 0.000
1.92521, -1.04427, 0.000
1.92521, -1.02672, 0.000
1.92521, -1.00917, 0.000
1.92521, -0.99162, 0.000
1.92521, -0.97407, 0.000
1.92521, -0.95652, 0.000
1.92521, -0.93897, 0.000
1.92521, -0.92142, 0.000
1.92521, -0.90387, 0.000
1.92521, -0.88632, 0.000
1.92521, -0.86876, 0.000
1.92521, -0.85121, 0.000
1.92521, -0.83366, 0.000
1.92521, -0.81611, 0.000
1.92521, -0.79856, 0.000
1.92521, -0.78101, 0.000
1.92521, -0.76346, 0.000
1.92521, -0.74591, 0.000
1.92521, -0.72836, 0.706
1.92521, -0.71081, 0.720
1.92521, -0.69326, 0.732
1.92521, -0.67571, 0.745
1.92521, -0.65815, 0.758
1.92521, -0.64060, 0.771
1.92521, -0.62305, 0.785
1.92521, -0.60550, 0.800
1.92521, -0.58795, 0.822
1.92521, -0.57040, 0.845
1.92521, -0.55285, 0.870
1.92521, -0.53530, 0.894
1.92521, -0.51775, 0.919
1.92521, -0.50020, 0.943
1.92521, -0.48265, 0.949
1.92521, -0.46510, 0.949
1.92521, -0.44755, 0.949
1.92521, -0.42999, 0.949
1.92521, -0.41244, 0.949
1.92521, -0.39489, 0.949
1.92521, -0.37734, 0.949
1.92521, -0.35979, 0.949
1.92521, -0.34224, 0.947
1.92521, -0.32469, 0.947
1.92521, -0.30714, 0.947
1.92521, -0.28959, 0.947
1.92521, -0.27204, 0.947
1.92521, -0.25449, 0.947
1.92521, -0.23694, 0.947
1.92521, -0.21938, 0.947
1.92521, -0.20183, 0.947
1.92521, -0.18428, 0.933
1.92521, -0.16673, 0.900
1.92521, -0.14918, 0.871
1.92521, -0.13163, 0.839
1.92521, -0.11408, 0.803
1.92521, -0.09653, 0.775
1.92521, -0.07898, 0.764
1.92521, -0.06143, 0.767
1.92521, -0.04388, 0.759
1.92521, -0.02633, 0.751
1.92521, -0.00878, 0.743
1.92521,  0.00878, 0.735
1.92521,  0.02633, 0.728
1.92521,  0.04388, 0.721
1.92521,  0.06143, 0.715
1.92521,  0.07898, 0.709
1.92521,  0.09653, 0.703
1.92521,  0.11408, 0.697
1.92521,  0.13163, 0.691
1.92521,  0.14918, 0.685
1.92521,  0.16673, 0.679
1.92521,  0.18428, 0.674
1.92521,  0.20183, 0.670
1.92521,  0.21938, 0.665
1.92521,  0.23694, 0.660
1.92521,  0.25449, 0.656
1.92521,  0.27204, 0.651
1.92521,  0.28959, 0.647
1.92521,  0.30714, 0.642
1.92521,  0.32469, 0.639
1.92521,  0.34224, 0.636
1.92521,  0.35979, 0.634
1.92521,  0.37734, 0.631
1.92521,  0.39489, 0.628
1.92521,  0.41244, 0.625
1.92521,  0.42999, 0.623
1.92521,  0.44755, 0.620
1.92521,  0.46510, 0.618
1.92521,  0.48265, 0.616
1.92521,  0.50020, 0.614
1.92521,  0.51775, 0.612
1.92521,  0.53530, 0.610
1.92521,  0.55285, 0.608
1.92521,  0.57040, 0.606
1.92521,  0.58795, 0.605
1.92521,  0.60550, 0.603
1.92521,  0.62305, 0.602
1.92521,  0.64060, 0.601
1.92521,  0.65815, 0.600
