RA,Dec,Efficiency
0.50756,  0.81611, 0.593
0.50756,  0.83366, 0.591
0.50756,  0.85121, 0.590
0.50756,  0.86876, 0.589
0.50756,  0.88632, 0.587
0.50756,  0.90387, 0.585
0.50756,  0.92142, 0.584
0.50756,  0.93897, 0.582
0.50756,  0.95652, 0.581
0.50756,  0.97407, 0.580
0.50756,  0.99162, 0.578
0.50756,  1.00917, 0.577
0.50756,  1.02672, 0.575
0.50756,  1.04427, 0.574
0.50756,  1.06182, 0.573
0.50756,  1.07937, 0.571
0.50756,  1.09692, 0.570
0.50756,  1.11448, 0.568
0.50756,  1.13203, 0.567
0.50756,  1.14958, 0.565
0.50756,  1.16713, 0.564
0.50756,  1.18468, 0.562
0.50756,  1.20223, 0.561
0.50756,  1.21978, 0.559
0.50756,  1.23733, 0.557
0.50756,  1.25488, 0.555
0.50756,  1.27243, 0.553
0.50756,  1.28998, 0.552
0.50756,  1.30753, 0.549
0.50756,  1.32509, 0.547
0.50756,  1.34264, 0.545
0.50756,  1.36019, 0.544
0.50756,  1.37774, 0.542
0.50756,  1.39529, 0.540
0.50756,  1.41284, 0.539
0.50756,  1.43039, 0.538
0.50756,  1.44794, 0.536
0.50756,  1.46549, 0.535
0.50756,  1.48304, 0.534
0.50756,  1.50059, 0.533
0.50756,  1.51814, 0.531
0.50756,  1.53569, 0.000
0.50756,  1.55325, 0.000
0.50756,  1.57080, 0.000
0.52506, -1.57080, 0.000
0.52506, -1.55325, 0.000
0.52506, -1.53569, 0.000
0.52506, -1.51814, 0.000
0.52506, -1.50059, 0.000
0.52506, -1.48304, 0.000
0.52506, -1.46549, 0.000
0.52506, -1.44794, 0.000
0.52506, -1.43039, 0.000
0.52506, -1.41284, 0.000
0.52506, -1.39529, 0.000
0.52506, -1.37774, 0.000
0.52506, -1.36019, 0.000
0.52506, -1.34264, 0.000
0.52506, -1.32509, 0.000
0.52506, -1.30753, 0.000
0.52506, -1.28998, 0.000
0.52506, -1.27243, 0.000
0.52506, -1.25488, 0.000
0.52506, -1.23733, 0.000
0.52506, -1.21978, 0.000
0.52506, -1.20223, 0.000
0.52506, -1.18468, 0.000
0.52506, -1.16713, 0.000
0.52506, -1.14958, 0.000
0.52506, -1.13203, 0.000
0.52506, -1.11448, 0.000
0.52506, -1.09692, 0.000
0.52506, -1.07937, 0.605
0.52506, -1.06182, 0.606
0.52506, -1.04427, 0.611
0.52506, -1.02672, 0.614
0.52506, -1.00917, 0.622
0.52506, -0.99162, 0.631
0.52506, -0.97407, 0.635
0.52506, -0.95652, 0.639
0.52506, -0.93897, 0.643
0.52506, -0.92142, 0.647
0.52506, -0.90387, 0.651
0.52506, -0.88632, 0.655
0.52506, -0.86876, 0.661
0.52506, -0.85121, 0.666
0.52506, -0.83366, 0.671
0.52506, -0.81611, 0.677
0.52506, -0.79856, 0.682
0.52506, -0.78101, 0.690
0.52506, -0.76346, 0.700
0.52506, -0.74591, 0.711
0.52506, -0.72836, 0.721
0.52506, -0.71081, 0.732
0.52506, -0.69326, 0.743
0.52506, -0.67571, 0.752
0.52506, -0.65815, 0.762
0.52506, -0.64060, 0.786
0.52506, -0.62305, 0.810
0.52506, -0.60550, 0.833
0.52506, -0.58795, 0.857
0.52506, -0.57040, 0.881
0.52506, -0.55285, 0.905
0.52506, -0.53530, 0.928
0.52506, -0.51775, 0.940
0.52506, -0.50020, 0.950
0.52506, -0.48265, 0.954
0.52506, -0.46510, 0.954
0.52506, -0.44755, 0.954
0.52506, -0.42999, 0.954
0.52506, -0.41244, 0.954
0.52506, -0.39489, 0.954
0.52506, -0.37734, 0.954
0.52506, -0.35979, 0.954
0.52506, -0.34224, 0.954
0.52506, -0.32469, 0.953
0.52506, -0.30714, 0.953
0.52506, -0.28959, 0.953
0.52506, -0.27204, 0.953
0.52506, -0.25449, 0.947
0.52506, -0.23694, 0.935
0.52506, -0.21938, 0.921
0.52506, -0.20183, 0.908
0.52506, -0.18428, 0.892
0.52506, -0.16673, 0.878
0.52506, -0.14918, 0.867
0.52506, -0.13163, 0.861
0.52506, -0.11408, 0.849
0.52506, -0.09653, 0.836
0.52506, -0.07898, 0.823
0.52506, -0.06143, 0.810
0.52506, -0.04388, 0.797
0.52506, -0.02633, 0.784
0.52506, -0.00878, 0.771
0.52506,  0.00878, 0.755
0.52506,  0.02633, 0.744
0.52506,  0.04388, 0.737
0.52506,  0.06143, 0.730
0.52506,  0.07898, 0.723
0.52506,  0.09653, 0.715
0.52506,  0.11408, 0.708
0.52506,  0.13163, 0.701
0.52506,  0.14918, 0.691
0.52506,  0.16673, 0.682
0.52506,  0.18428, 0.673
0.52506,  0.20183, 0.664
0.52506,  0.21938, 0.658
0.52506,  0.23694, 0.656
0.52506,  0.25449, 0.654
0.52506,  0.27204, 0.652
0.52506,  0.28959, 0.650
0.52506,  0.30714, 0.648
0.52506,  0.32469, 0.646
0.52506,  0.34224, 0.645
0.52506,  0.35979, 0.642
0.52506,  0.37734, 0.639
0.52506,  0.39489, 0.636
0.52506,  0.41244, 0.632
0.52506,  0.42999, 0.629
0.52506,  0.44755, 0.626
0.52506,  0.46510, 0.623
0.52506,  0.48265, 0.622
0.52506,  0.50020, 0.620
0.52506,  0.51775, 0.618
0.52506,  0.53530, 0.616
0.52506,  0.55285, 0.614
0.52506,  0.57040, 0.613
0.52506,  0.58795, 0.612
0.52506,  0.60550, 0.610
0.52506,  0.62305, 0.609
0.52506,  0.64060, 0.607
0.52506,  0.65815, 0.605
0.52506,  0.67571, 0.604
0.52506,  0.69326, 0.602
0.52506,  0.71081, 0.600
0.52506,  0.72836, 0.599
0.52506,  0.74591, 0.597
0.52506,  0.76346, 0.596
0.52506,  0.78101, 0.594
0.52506,  0.79856, 0.593
0.52506,  0.81611, 0.592
0.52506,  0.83366, 0.591
0.52506,  0.85121, 0.589
0.52506,  0.86876, 0.588
0.52506,  0.88632, 0.586
0.52506,  0.90387, 0.585
0.52506,  0.92142, 0.583
0.52506,  0.93897, 0.582
0.52506,  0.95652, 0.581
0.52506,  0.97407, 0.579
0.52506,  0.99162, 0.578
0.52506,  1.00917, 0.576
0.52506,  1.02672, 0.575
0.52506,  1.04427, 0.573
0.52506,  1.06182, 0.572
0.52506,  1.07937, 0.571
0.52506,  1.09692, 0.570
0.52506,  1.11448, 0.569
0.52506,  1.13203, 0.567
0.52506,  1.14958, 0.565
0.52506,  1.16713, 0.564
0.52506,  1.18468, 0.562
0.52506,  1.20223, 0.561
0.52506,  1.21978, 0.559
0.52506,  1.23733, 0.557
0.52506,  1.25488, 0.555
0.52506,  1.27243, 0.553
0.52506,  1.28998, 0.552
0.52506,  1.30753, 0.549
0.52506,  1.32509, 0.547
0.52506,  1.34264, 0.546
0.52506,  1.36019, 0.544
0.52506,  1.37774, 0.542
0.52506,  1.39529, 0.540
0.52506,  1.41284, 0.539
0.52506,  1.43039, 0.538
0.52506,  1.44794, 0.537
0.52506,  1.46549, 0.535
0.52506,  1.48304, 0.534
0.52506,  1.50059, 0.533
0.52506,  1.51814, 0.531
0.52506,  1.53569, 0.000
0.52506,  1.55325, 0.000
0.52506,  1.57080, 0.000
0.54256, -1.57080, 0.000
0.54256, -1.55325, 0.000
0.54256, -1.53569, 0.000
0.54256, -1.51814, 0.000
0.54256, -1.50059, 0.000
0.54256, -1.48304, 0.000
0.54256, -1.46549, 0.000
0.54256, -1.44794, 0.000
0.54256, -1.43039, 0.000
0.54256, -1.41284, 0.000
0.54256, -1.39529, 0.000
0.54256, -1.37774, 0.000
0.54256, -1.36019, 0.000
0.54256, -1.34264, 0.000
0.54256, -1.32509, 0.000
0.54256, -1.30753, 0.000
0.54256, -1.28998, 0.000
0.54256, -1.27243, 0.000
0.54256, -1.25488, 0.000
0.54256, -1.23733, 0.000
0.54256, -1.21978, 0.000
0.54256, -1.20223, 0.000
0.54256, -1.18468, 0.000
0.54256, -1.16713, 0.000
0.54256, -1.14958, 0.000
0.54256, -1.13203, 0.000
0.54256, -1.11448, 0.000
0.54256, -1.09692, 0.000
0.54256, -1.07937, 0.604
0.54256, -1.06182, 0.605
0.54256, -1.04427, 0.609
0.54256, -1.02672, 0.614
0.54256, -1.00917, 0.620
0.54256, -0.99162, 0.629
0.54256, -0.97407, 0.634
0.54256, -0.95652, 0.638
0.54256, -0.93897, 0.642
0.54256, -0.92142, 0.646
0.54256, -0.90387, 0.651
0.54256, -0.88632, 0.655
0.54256, -0.86876, 0.660
0.54256, -0.85121, 0.665
0.54256, -0.83366, 0.671
0.54256, -0.81611, 0.676
0.54256, -0.79856, 0.682
0.54256, -0.78101, 0.689
0.54256, -0.76346, 0.700
0.54256, -0.74591, 0.710
0.54256, -0.72836, 0.721
0.54256, -0.71081, 0.732
0.54256, -0.69326, 0.741
0.54256, -0.67571, 0.750
0.54256, -0.65815, 0.761
0.54256, -0.64060, 0.780
0.54256, -0.62305, 0.804
0.54256, -0.60550, 0.828
0.54256, -0.58795, 0.851
0.54256, -0.57040, 0.875
0.54256, -0.55285, 0.899
0.54256, -0.53530, 0.922
0.54256, -0.51775, 0.940
0.54256, -0.50020, 0.950
0.54256, -0.48265, 0.954
0.54256, -0.46510, 0.954
0.54256, -0.44755, 0.954
0.54256, -0.42999, 0.954
0.54256, -0.41244, 0.954
0.54256, -0.39489, 0.954
0.54256, -0.37734, 0.954
0.54256, -0.35979, 0.954
0.54256, -0.34224, 0.954
0.54256, -0.32469, 0.953
0.54256, -0.30714, 0.953
0.54256, -0.28959, 0.953
0.54256, -0.27204, 0.948
0.54256, -0.25449, 0.936
0.54256, -0.23694, 0.924
0.54256, -0.21938, 0.911
0.54256, -0.20183, 0.897
0.54256, -0.18428, 0.884
0.54256, -0.16673, 0.870
0.54256, -0.14918, 0.857
0.54256, -0.13163, 0.844
0.54256, -0.11408, 0.831
0.54256, -0.09653, 0.818
0.54256, -0.07898, 0.805
0.54256, -0.06143, 0.792
0.54256, -0.04388, 0.779
0.54256, -0.02633, 0.766
0.54256, -0.00878, 0.753
0.54256,  0.00878, 0.743
0.54256,  0.02633, 0.735
0.54256,  0.04388, 0.728
0.54256,  0.06143, 0.721
0.54256,  0.07898, 0.714
0.54256,  0.09653, 0.706
0.54256,  0.11408, 0.699
0.54256,  0.13163, 0.692
0.54256,  0.14918, 0.684
0.54256,  0.16673, 0.676
0.54256,  0.18428, 0.667
0.54256,  0.20183, 0.658
0.54256,  0.21938, 0.656
0.54256,  0.23694, 0.654
0.54256,  0.25449, 0.652
0.54256,  0.27204, 0.650
0.54256,  0.28959, 0.648
0.54256,  0.30714, 0.646
0.54256,  0.32469, 0.644
0.54256,  0.34224, 0.642
0.54256,  0.35979, 0.640
0.54256,  0.37734, 0.637
0.54256,  0.39489, 0.634
0.54256,  0.41244, 0.631
0.54256,  0.42999, 0.628
0.54256,  0.44755, 0.625
0.54256,  0.46510, 0.624
0.54256,  0.48265, 0.622
0.54256,  0.50020, 0.619
0.54256,  0.51775, 0.617
0.54256,  0.53530, 0.615
0.54256,  0.55285, 0.614
0.54256,  0.57040, 0.612
0.54256,  0.58795, 0.611
0.54256,  0.60550, 0.609
0.54256,  0.62305, 0.608
0.54256,  0.64060, 0.606
0.54256,  0.65815, 0.604
0.54256,  0.67571, 0.603
0.54256,  0.69326, 0.601
0.54256,  0.71081, 0.599
0.54256,  0.72836, 0.598
0.54256,  0.74591, 0.596
0.54256,  0.76346, 0.595
0.54256,  0.78101, 0.593
0.54256,  0.79856, 0.592
0.54256,  0.81611, 0.591
0.54256,  0.83366, 0.590
0.54256,  0.85121, 0.588
0.54256,  0.86876, 0.587
0.54256,  0.88632, 0.585
0.54256,  0.90387, 0.584
0.54256,  0.92142, 0.583
0.54256,  0.93897, 0.581
0.54256,  0.95652, 0.580
0.54256,  0.97407, 0.579
0.54256,  0.99162, 0.577
0.54256,  1.00917, 0.576
0.54256,  1.02672, 0.574
0.54256,  1.04427, 0.573
0.54256,  1.06182, 0.572
0.54256,  1.07937, 0.571
0.54256,  1.09692, 0.570
0.54256,  1.11448, 0.569
0.54256,  1.13203, 0.567
0.54256,  1.14958, 0.566
0.54256,  1.16713, 0.564
0.54256,  1.18468, 0.562
0.54256,  1.20223, 0.561
0.54256,  1.21978, 0.559
0.54256,  1.23733, 0.557
0.54256,  1.25488, 0.555
0.54256,  1.27243, 0.553
0.54256,  1.28998, 0.552
0.54256,  1.30753, 0.550
0.54256,  1.32509, 0.548
0.54256,  1.34264, 0.546
0.54256,  1.36019, 0.544
0.54256,  1.37774, 0.542
0.54256,  1.39529, 0.540
0.54256,  1.41284, 0.539
0.54256,  1.43039, 0.538
0.54256,  1.44794, 0.537
0.54256,  1.46549, 0.536
0.54256,  1.48304, 0.535
0.54256,  1.50059, 0.533
0.54256,  1.51814, 0.531
0.54256,  1.53569, 0.000
0.54256,  1.55325, 0.000
0.54256,  1.57080, 0.000
0.56006, -1.57080, 0.000
0.56006, -1.55325, 0.000
0.56006, -1.53569, 0.000
0.56006, -1.51814, 0.000
0.56006, -1.50059, 0.000
0.56006, -1.48304, 0.000
0.56006, -1.46549, 0.000
0.56006, -1.44794, 0.000
0.56006, -1.43039, 0.000
0.56006, -1.41284, 0.000
0.56006, -1.39529, 0.000
0.56006, -1.37774, 0.000
0.56006, -1.36019, 0.000
0.56006, -1.34264, 0.000
0.56006, -1.32509, 0.000
0.56006, -1.30753, 0.000
0.56006, -1.28998, 0.000
0.56006, -1.27243, 0.000
0.56006, -1.25488, 0.000
0.56006, -1.23733, 0.000
0.56006, -1.21978, 0.000
0.56006, -1.20223, 0.000
0.56006, -1.18468, 0.000
0.56006, -1.16713, 0.000
0.56006, -1.14958, 0.000
0.56006, -1.13203, 0.000
0.56006, -1.11448, 0.000
0.56006, -1.09692, 0.000
0.56006, -1.07937, 0.000
0.56006, -1.06182, 0.605
0.56006, -1.04427, 0.606
0.56006, -1.02672, 0.612
0.56006, -1.00917, 0.618
0.56006, -0.99162, 0.628
0.56006, -0.97407, 0.634
0.56006, -0.95652, 0.637
0.56006, -0.93897, 0.642
0.56006, -0.92142, 0.646
0.56006, -0.90387, 0.650
0.56006, -0.88632, 0.655
0.56006, -0.86876, 0.660
0.56006, -0.85121, 0.665
0.56006, -0.83366, 0.670
0.56006, -0.81611, 0.676
0.56006, -0.79856, 0.681
0.56006, -0.78101, 0.688
0.56006, -0.76346, 0.699
0.56006, -0.74591, 0.710
0.56006, -0.72836, 0.720
0.56006, -0.71081, 0.730
0.56006, -0.69326, 0.739
0.56006, -0.67571, 0.748
0.56006, -0.65815, 0.761
0.56006, -0.64060, 0.775
0.56006, -0.62305, 0.799
0.56006, -0.60550, 0.823
0.56006, -0.58795, 0.846
0.56006, -0.57040, 0.869
0.56006, -0.55285, 0.892
0.56006, -0.53530, 0.915
0.56006, -0.51775, 0.938
0.56006, -0.50020, 0.950
0.56006, -0.48265, 0.954
0.56006, -0.46510, 0.954
0.56006, -0.44755, 0.954
0.56006, -0.42999, 0.954
0.56006, -0.41244, 0.954
0.56006, -0.39489, 0.954
0.56006, -0.37734, 0.954
0.56006, -0.35979, 0.954
0.56006, -0.34224, 0.954
0.56006, -0.32469, 0.953
0.56006, -0.30714, 0.953
0.56006, -0.28959, 0.951
0.56006, -0.27204, 0.937
0.56006, -0.25449, 0.925
0.56006, -0.23694, 0.913
0.56006, -0.21938, 0.900
0.56006, -0.20183, 0.886
0.56006, -0.18428, 0.873
0.56006, -0.16673, 0.860
0.56006, -0.14918, 0.846
0.56006, -0.13163, 0.832
0.56006, -0.11408, 0.819
0.56006, -0.09653, 0.806
0.56006, -0.07898, 0.793
0.56006, -0.06143, 0.780
0.56006, -0.04388, 0.767
0.56006, -0.02633, 0.754
0.56006, -0.00878, 0.743
0.56006,  0.00878, 0.736
0.56006,  0.02633, 0.729
0.56006,  0.04388, 0.722
0.56006,  0.06143, 0.715
0.56006,  0.07898, 0.707
0.56006,  0.09653, 0.700
0.56006,  0.11408, 0.693
0.56006,  0.13163, 0.686
0.56006,  0.14918, 0.680
0.56006,  0.16673, 0.672
0.56006,  0.18428, 0.664
0.56006,  0.20183, 0.656
0.56006,  0.21938, 0.653
0.56006,  0.23694, 0.651
0.56006,  0.25449, 0.649
0.56006,  0.27204, 0.647
0.56006,  0.28959, 0.645
0.56006,  0.30714, 0.644
0.56006,  0.32469, 0.642
0.56006,  0.34224, 0.640
0.56006,  0.35979, 0.639
0.56006,  0.37734, 0.636
0.56006,  0.39489, 0.632
0.56006,  0.41244, 0.629
0.56006,  0.42999, 0.627
0.56006,  0.44755, 0.625
0.56006,  0.46510, 0.623
0.56006,  0.48265, 0.621
0.56006,  0.50020, 0.619
0.56006,  0.51775, 0.616
0.56006,  0.53530, 0.614
0.56006,  0.55285, 0.613
0.56006,  0.57040, 0.611
0.56006,  0.58795, 0.610
0.56006,  0.60550, 0.608
0.56006,  0.62305, 0.607
0.56006,  0.64060, 0.605
0.56006,  0.65815, 0.603
0.56006,  0.67571, 0.601
0.56006,  0.69326, 0.600
0.56006,  0.71081, 0.598
0.56006,  0.72836, 0.597
0.56006,  0.74591, 0.595
0.56006,  0.76346, 0.594
0.56006,  0.78101, 0.593
0.56006,  0.79856, 0.591
0.56006,  0.81611, 0.590
0.56006,  0.83366, 0.589
0.56006,  0.85121, 0.588
0.56006,  0.86876, 0.586
0.56006,  0.88632, 0.585
0.56006,  0.90387, 0.583
0.56006,  0.92142, 0.582
0.56006,  0.93897, 0.581
0.56006,  0.95652, 0.580
0.56006,  0.97407, 0.578
0.56006,  0.99162, 0.577
0.56006,  1.00917, 0.576
0.56006,  1.02672, 0.574
0.56006,  1.04427, 0.573
0.56006,  1.06182, 0.572
0.56006,  1.07937, 0.571
0.56006,  1.09692, 0.570
0.56006,  1.11448, 0.569
0.56006,  1.13203, 0.567
0.56006,  1.14958, 0.566
0.56006,  1.16713, 0.564
0.56006,  1.18468, 0.563
0.56006,  1.20223, 0.561
0.56006,  1.21978, 0.559
0.56006,  1.23733, 0.557
0.56006,  1.25488, 0.555
0.56006,  1.27243, 0.553
0.56006,  1.28998, 0.552
0.56006,  1.30753, 0.550
0.56006,  1.32509, 0.548
0.56006,  1.34264, 0.546
0.56006,  1.36019, 0.545
0.56006,  1.37774, 0.543
0.56006,  1.39529, 0.541
0.56006,  1.41284, 0.539
0.56006,  1.43039, 0.538
0.56006,  1.44794, 0.537
0.56006,  1.46549, 0.536
0.56006,  1.48304, 0.535
0.56006,  1.50059, 0.533
0.56006,  1.51814, 0.531
0.56006,  1.53569, 0.000
0.56006,  1.55325, 0.000
0.56006,  1.57080, 0.000
0.57756, -1.57080, 0.000
0.57756, -1.55325, 0.000
0.57756, -1.53569, 0.000
0.57756, -1.51814, 0.000
0.57756, -1.50059, 0.000
0.57756, -1.48304, 0.000
0.57756, -1.46549, 0.000
0.57756, -1.44794, 0.000
0.57756, -1.43039, 0.000
0.57756, -1.41284, 0.000
0.57756, -1.39529, 0.000
0.57756, -1.37774, 0.000
0.57756, -1.36019, 0.000
0.57756, -1.34264, 0.000
0.57756, -1.32509, 0.000
0.57756, -1.30753, 0.000
0.57756, -1.28998, 0.000
0.57756, -1.27243, 0.000
0.57756, -1.25488, 0.000
0.57756, -1.23733, 0.000
0.57756, -1.21978, 0.000
0.57756, -1.20223, 0.000
0.57756, -1.18468, 0.000
0.57756, -1.16713, 0.000
0.57756, -1.14958, 0.000
0.57756, -1.13203, 0.000
0.57756, -1.11448, 0.000
0.57756, -1.09692, 0.000
0.57756, -1.07937, 0.000
0.57756, -1.06182, 0.000
0.57756, -1.04427, 0.605
0.57756, -1.02672, 0.611
0.57756, -1.00917, 0.615
0.57756, -0.99162, 0.626
0.57756, -0.97407, 0.633
0.57756, -0.95652, 0.637
0.57756, -0.93897, 0.641
0.57756, -0.92142, 0.645
0.57756, -0.90387, 0.649
0.57756, -0.88632, 0.654
0.57756, -0.86876, 0.659
0.57756, -0.85121, 0.665
0.57756, -0.83366, 0.670
0.57756, -0.81611, 0.675
0.57756, -0.79856, 0.681
0.57756, -0.78101, 0.688
0.57756, -0.76346, 0.699
0.57756, -0.74591, 0.709
0.57756, -0.72836, 0.719
0.57756, -0.71081, 0.728
0.57756, -0.69326, 0.737
0.57756, -0.67571, 0.748
0.57756, -0.65815, 0.761
0.57756, -0.64060, 0.774
0.57756, -0.62305, 0.794
0.57756, -0.60550, 0.817
0.57756, -0.58795, 0.840
0.57756, -0.57040, 0.863
0.57756, -0.55285, 0.886
0.57756, -0.53530, 0.910
0.57756, -0.51775, 0.933
0.57756, -0.50020, 0.950
0.57756, -0.48265, 0.954
0.57756, -0.46510, 0.954
0.57756, -0.44755, 0.954
0.57756, -0.42999, 0.954
0.57756, -0.41244, 0.954
0.57756, -0.39489, 0.954
0.57756, -0.37734, 0.954
0.57756, -0.35979, 0.954
0.57756, -0.34224, 0.954
0.57756, -0.32469, 0.953
0.57756, -0.30714, 0.952
0.57756, -0.28959, 0.940
0.57756, -0.27204, 0.927
0.57756, -0.25449, 0.914
0.57756, -0.23694, 0.902
0.57756, -0.21938, 0.889
0.57756, -0.20183, 0.876
0.57756, -0.18428, 0.862
0.57756, -0.16673, 0.849
0.57756, -0.14918, 0.835
0.57756, -0.13163, 0.820
0.57756, -0.11408, 0.807
0.57756, -0.09653, 0.794
0.57756, -0.07898, 0.781
0.57756, -0.06143, 0.769
0.57756, -0.04388, 0.756
0.57756, -0.02633, 0.743
0.57756, -0.00878, 0.736
0.57756,  0.00878, 0.729
0.57756,  0.02633, 0.723
0.57756,  0.04388, 0.716
0.57756,  0.06143, 0.708
0.57756,  0.07898, 0.701
0.57756,  0.09653, 0.694
0.57756,  0.11408, 0.687
0.57756,  0.13163, 0.681
0.57756,  0.14918, 0.675
0.57756,  0.16673, 0.669
0.57756,  0.18428, 0.661
0.57756,  0.20183, 0.653
0.57756,  0.21938, 0.652
0.57756,  0.23694, 0.649
0.57756,  0.25449, 0.647
0.57756,  0.27204, 0.645
0.57756,  0.28959, 0.643
0.57756,  0.30714, 0.641
0.57756,  0.32469, 0.640
0.57756,  0.34224, 0.638
0.57756,  0.35979, 0.637
0.57756,  0.37734, 0.634
0.57756,  0.39489, 0.631
0.57756,  0.41244, 0.628
0.57756,  0.42999, 0.626
0.57756,  0.44755, 0.624
0.57756,  0.46510, 0.622
0.57756,  0.48265, 0.620
0.57756,  0.50020, 0.617
0.57756,  0.51775, 0.615
0.57756,  0.53530, 0.613
0.57756,  0.55285, 0.612
0.57756,  0.57040, 0.611
0.57756,  0.58795, 0.609
0.57756,  0.60550, 0.607
0.57756,  0.62305, 0.606
0.57756,  0.64060, 0.604
0.57756,  0.65815, 0.602
0.57756,  0.67571, 0.600
0.57756,  0.69326, 0.599
0.57756,  0.71081, 0.597
0.57756,  0.72836, 0.595
0.57756,  0.74591, 0.594
0.57756,  0.76346, 0.593
0.57756,  0.78101, 0.592
0.57756,  0.79856, 0.591
0.57756,  0.81611, 0.589
0.57756,  0.83366, 0.588
0.57756,  0.85121, 0.587
0.57756,  0.86876, 0.585
0.57756,  0.88632, 0.584
0.57756,  0.90387, 0.583
0.57756,  0.92142, 0.582
0.57756,  0.93897, 0.580
0.57756,  0.95652, 0.579
0.57756,  0.97407, 0.578
0.57756,  0.99162, 0.577
0.57756,  1.00917, 0.575
0.57756,  1.02672, 0.574
0.57756,  1.04427, 0.573
0.57756,  1.06182, 0.572
0.57756,  1.07937, 0.571
0.57756,  1.09692, 0.570
0.57756,  1.11448, 0.569
0.57756,  1.13203, 0.568
0.57756,  1.14958, 0.566
0.57756,  1.16713, 0.564
0.57756,  1.18468, 0.563
0.57756,  1.20223, 0.561
0.57756,  1.21978, 0.560
0.57756,  1.23733, 0.557
0.57756,  1.25488, 0.555
0.57756,  1.27243, 0.553
0.57756,  1.28998, 0.552
0.57756,  1.30753, 0.550
0.57756,  1.32509, 0.548
0.57756,  1.34264, 0.546
0.57756,  1.36019, 0.544
0.57756,  1.37774, 0.543
0.57756,  1.39529, 0.541
0.57756,  1.41284, 0.539
0.57756,  1.43039, 0.538
0.57756,  1.44794, 0.537
0.57756,  1.46549, 0.536
0.57756,  1.48304, 0.535
0.57756,  1.50059, 0.533
0.57756,  1.51814, 0.531
0.57756,  1.53569, 0.000
0.57756,  1.55325, 0.000
0.57756,  1.57080, 0.000
0.59506, -1.57080, 0.000
0.59506, -1.55325, 0.000
0.59506, -1.53569, 0.000
0.59506, -1.51814, 0.000
0.59506, -1.50059, 0.000
0.59506, -1.48304, 0.000
0.59506, -1.46549, 0.000
0.59506, -1.44794, 0.000
0.59506, -1.43039, 0.000
0.59506, -1.41284, 0.000
0.59506, -1.39529, 0.000
0.59506, -1.37774, 0.000
0.59506, -1.36019, 0.000
0.59506, -1.34264, 0.000
0.59506, -1.32509, 0.000
0.59506, -1.30753, 0.000
0.59506, -1.28998, 0.000
0.59506, -1.27243, 0.000
0.59506, -1.25488, 0.000
0.59506, -1.23733, 0.000
0.59506, -1.21978, 0.000
0.59506, -1.20223, 0.000
0.59506, -1.18468, 0.000
0.59506, -1.16713, 0.000
0.59506, -1.14958, 0.000
0.59506, -1.13203, 0.000
0.59506, -1.11448, 0.000
0.59506, -1.09692, 0.000
0.59506, -1.07937, 0.000
0.59506, -1.06182, 0.000
0.59506, -1.04427, 0.604
0.59506, -1.02672, 0.609
0.59506, -1.00917, 0.614
0.59506, -0.99162, 0.624
0.59506, -0.97407, 0.632
0.59506, -0.95652, 0.636
0.59506, -0.93897, 0.640
0.59506, -0.92142, 0.644
0.59506, -0.90387, 0.649
0.59506, -0.88632, 0.654
0.59506, -0.86876, 0.659
0.59506, -0.85121, 0.664
0.59506, -0.83366, 0.669
0.59506, -0.81611, 0.675
0.59506, -0.79856, 0.680
0.59506, -0.78101, 0.687
0.59506, -0.76346, 0.698
0.59506, -0.74591, 0.707
0.59506, -0.72836, 0.717
0.59506, -0.71081, 0.726
0.59506, -0.69326, 0.735
0.59506, -0.67571, 0.747
0.59506, -0.65815, 0.760
0.59506, -0.64060, 0.773
0.59506, -0.62305, 0.789
0.59506, -0.60550, 0.812
0.59506, -0.58795, 0.835
0.59506, -0.57040, 0.858
0.59506, -0.55285, 0.881
0.59506, -0.53530, 0.904
0.59506, -0.51775, 0.928
0.59506, -0.50020, 0.950
0.59506, -0.48265, 0.954
0.59506, -0.46510, 0.954
0.59506, -0.44755, 0.954
0.59506, -0.42999, 0.954
0.59506, -0.41244, 0.954
0.59506, -0.39489, 0.954
0.59506, -0.37734, 0.954
0.59506, -0.35979, 0.954
0.59506, -0.34224, 0.954
0.59506, -0.32469, 0.953
0.59506, -0.30714, 0.941
0.59506, -0.28959, 0.929
0.59506, -0.27204, 0.916
0.59506, -0.25449, 0.904
0.59506, -0.23694, 0.891
0.59506, -0.21938, 0.878
0.59506, -0.20183, 0.865
0.59506, -0.18428, 0.851
0.59506, -0.16673, 0.838
0.59506, -0.14918, 0.824
0.59506, -0.13163, 0.811
0.59506, -0.11408, 0.796
0.59506, -0.09653, 0.783
0.59506, -0.07898, 0.770
0.59506, -0.06143, 0.757
0.59506, -0.04388, 0.744
0.59506, -0.02633, 0.736
0.59506, -0.00878, 0.730
0.59506,  0.00878, 0.723
0.59506,  0.02633, 0.717
0.59506,  0.04388, 0.710
0.59506,  0.06143, 0.702
0.59506,  0.07898, 0.695
0.59506,  0.09653, 0.688
0.59506,  0.11408, 0.682
0.59506,  0.13163, 0.677
0.59506,  0.14918, 0.671
0.59506,  0.16673, 0.665
0.59506,  0.18428, 0.658
0.59506,  0.20183, 0.651
0.59506,  0.21938, 0.649
0.59506,  0.23694, 0.647
0.59506,  0.25449, 0.645
0.59506,  0.27204, 0.643
0.59506,  0.28959, 0.641
0.59506,  0.30714, 0.639
0.59506,  0.32469, 0.638
0.59506,  0.34224, 0.636
